,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
129,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center
130,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit NYC,40.74589871935009,-73.99009029202607,Gym / Fitness Center
131,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,NEO FIFTH,40.750530813681124,-73.98329206512332,Gym
132,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit Union Square,40.73531390186451,-73.99186057541448,Gym / Fitness Center
133,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Brick New York,40.74150688612044,-74.0005285681433,Gym / Fitness Center
134,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit Gantry,40.74612457212019,-73.9522352960643,Gym / Fitness Center
135,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,Gym
136,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Reebok FitHub,40.75075696,-73.98324847,Shoe Store
137,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,Gym
138,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit East River,40.7254434939673,-73.97846140631547,Gym / Fitness Center
139,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Mercedes Club,40.76759458807264,-73.99207002674365,Gym / Fitness Center
140,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,Gym / Fitness Center
141,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,Gym
142,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,Gym
