,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Address,Distance,Postalcode,City,State,Venue Category
425,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,10 Columbus Cir,596,10019,New York,NY,Gym
426,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Mercedes Club,40.76759458807264,-73.99207002674365,550 W 54th St,870,10019,New York,NY,Gym / Fitness Center
427,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,CrossFit SPOT,40.77215092116481,-73.98610786931728,"55 Amsterdam Ave, New York, NY",166,10023,New York,NY,Gym / Fitness Center
428,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Crossfit NYC - Upper West Side,40.77441561462417,-73.98109653863574,157 Columbus Ave,370,10023,New York,NY,Gym
429,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,EVF Columbus Circle,40.77150979949672,-73.98973676700084,555 W 59th St,433,10019,New York,NY,Recreation Center
430,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",2565,10018,New York,NY,Gym
431,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,2292,10018,New York,NY,Gym
432,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,2541,10018,New York,NY,Shoe Store
433,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,1798,10036,New York,NY,Gym
434,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,CrossFit Elite Core Fitness (ECF),40.791,-74.00847,6500 Dewey Ave,2753,07093,West New York,NJ,Gym / Fitness Center
435,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,UWS CrossFit,40.77898642336577,-73.98508910271165,371 Amsterdam Ave,607,10023,New York,NY,Athletics & Sports
436,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,Crossfit Fifth Ave,40.750642,-73.983243,420 5th Ave,2553,10018,New York,NY,Gym
437,Manhattan,Lincoln Square,40.773528889421705,-73.9853377700127,elite core fitness crossfit,40.79197391248096,-74.00341108507929,6900 Park Ave,2556,07093,Guttenberg,NJ,Gym
438,Manhattan,Clinton,40.758333686906404,-73.99640768221386,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,1483,10001,New York,NY,Gym / Fitness Center
439,Manhattan,Clinton,40.758333686906404,-73.99640768221386,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,1755,10016,New York,NY,Gym / Fitness Center
440,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,1905,10011,New York,NY,Gym / Fitness Center
441,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,560,10018,New York,NY,Gym
442,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Mercedes Club,40.76759458807264,-73.99207002674365,550 W 54th St,1093,10019,New York,NY,Gym / Fitness Center
443,Manhattan,Clinton,40.758333686906404,-73.99640768221386,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",1406,10018,New York,NY,Gym
444,Manhattan,Clinton,40.758333686906404,-73.99640768221386,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,2591,10003,New York,NY,Gym / Fitness Center
445,Manhattan,Clinton,40.758333686906404,-73.99640768221386,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,1367,10001,New York,NY,Gym
446,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,10 Columbus Cir,1669,10019,New York,NY,Gym
447,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,1393,10018,New York,NY,Shoe Store
448,Manhattan,Clinton,40.758333686906404,-73.99640768221386,EVF Columbus Circle,40.77150979949672,-73.98973676700084,555 W 59th St,1570,10019,New York,NY,Recreation Center
449,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,395,10036,New York,NY,Gym
450,Manhattan,Clinton,40.758333686906404,-73.99640768221386,New York Sports Clubs,40.75388708737827,-74.02842933079228,210 14th St Fl 1,2745,07030,Hoboken,NJ,Gym
451,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,2581,10003,New York,NY,Shoe Store
452,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,2374,10003,New York,NY,New American Restaurant
453,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,956,10016,New York,NY,Gym / Fitness Center
454,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,1209,10001,New York,NY,Gym / Fitness Center
455,Manhattan,Midtown,40.75469110270627,-73.98166882730311,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",482,10018,New York,NY,Gym
456,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,2164,10011,New York,NY,Gym / Fitness Center
457,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,2321,10003,New York,NY,Gym / Fitness Center
458,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,992,10018,New York,NY,Gym
459,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,457,10018,New York,NY,Shoe Store
460,Manhattan,Midtown,40.75469110270627,-73.98166882730311,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,1327,10001,New York,NY,Gym
461,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,2659,11101,Queens,NY,Gym / Fitness Center
462,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Mercedes Club,40.76759458807264,-73.99207002674365,550 W 54th St,1682,10019,New York,NY,Gym / Fitness Center
463,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,10 Columbus Cir,1564,10019,New York,NY,Gym
464,Manhattan,Midtown,40.75469110270627,-73.98166882730311,EVF Columbus Circle,40.77150979949672,-73.98973676700084,555 W 59th St,1991,10019,New York,NY,Recreation Center
465,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,1305 44th Ave,2944,11101,Long Island City,NY,Gym
466,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,929,10036,New York,NY,Gym
467,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,2306,10003,New York,NY,Shoe Store
468,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,2086,10003,New York,NY,New American Restaurant
469,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,471,10016,New York,NY,Gym / Fitness Center
470,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,1027,10001,New York,NY,Gym / Fitness Center
471,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",486,10018,New York,NY,Gym
472,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,1841,10003,New York,NY,Gym / Fitness Center
473,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,2019,10011,New York,NY,Gym / Fitness Center
474,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,2214,11101,Queens,NY,Gym / Fitness Center
475,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,1247,10001,New York,NY,Gym
476,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,496,10018,New York,NY,Shoe Store
477,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,1411,10018,New York,NY,Gym
478,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,2544,10009,New York,NY,Gym / Fitness Center
479,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Mercedes Club,40.76759458807264,-73.99207002674365,550 W 54th St,2440,10019,New York,NY,Gym / Fitness Center
480,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,188 DuPont St,2602,11222,Brooklyn,NY,Gym / Fitness Center
481,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,10 Columbus Cir,2297,10019,New York,NY,Gym
482,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,1305 44th Ave,2617,11101,Long Island City,NY,Gym
483,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,EVF Columbus Circle,40.77150979949672,-73.98973676700084,555 W 59th St,2756,10019,New York,NY,Recreation Center
484,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,1570,10036,New York,NY,Gym
485,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,1825,10003,New York,NY,Shoe Store
486,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,1626,10003,New York,NY,New American Restaurant
487,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,356,10011,New York,NY,Gym / Fitness Center
488,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,1118,10001,New York,NY,Gym / Fitness Center
489,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,1699,10016,New York,NY,Gym / Fitness Center
490,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,1357,10003,New York,NY,Gym / Fitness Center
491,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,899,10001,New York,NY,Gym
492,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,1367,10018,New York,NY,Gym
493,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",1821,10018,New York,NY,Gym
494,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,2933,10009,New York,NY,Gym / Fitness Center
495,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Mercedes Club,40.76759458807264,-73.99207002674365,550 W 54th St,2783,10019,New York,NY,Gym / Fitness Center
496,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,1835,10018,New York,NY,Shoe Store
497,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,New York Sports Clubs,40.75388708737827,-74.02842933079228,210 14th St Fl 1,2399,07030,Hoboken,NJ,Gym
498,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,1837,10036,New York,NY,Gym
499,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,1357,10003,New York,NY,Shoe Store
500,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,1253,10003,New York,NY,New American Restaurant
501,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,1154,10003,New York,NY,Gym / Fitness Center
502,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,1623,10011,New York,NY,Gym / Fitness Center
503,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,2268,10001,New York,NY,Gym / Fitness Center
504,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,2565,10016,New York,NY,Gym / Fitness Center
505,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,1187,10002,New York,NY,Gym
506,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,1817,10009,New York,NY,Gym / Fitness Center
507,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,2239,10001,New York,NY,Gym
508,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",2977,10018,New York,NY,Gym
509,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Just Train,40.70947002162219,-74.00983963357307,6 Maiden Ln,2116,10038,New York,NY,Gym
510,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,3001,10018,New York,NY,Shoe Store
511,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,1170,10003,New York,NY,Shoe Store
512,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,1378,10003,New York,NY,New American Restaurant
513,Manhattan,East Village,40.72784677727029,-73.98222616506425,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,1162,10003,New York,NY,Gym / Fitness Center
514,Manhattan,East Village,40.72784677727029,-73.98222616506425,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,415,10009,New York,NY,Gym / Fitness Center
515,Manhattan,East Village,40.72784677727029,-73.98222616506425,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,2041,10016,New York,NY,Gym / Fitness Center
516,Manhattan,East Village,40.72784677727029,-73.98222616506425,True North Training,40.71687709749549,-73.96593519191094,70 River St,1838,11211,Brooklyn,NY,Gym
517,Manhattan,East Village,40.72784677727029,-73.98222616506425,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,2116,10001,New York,NY,Gym / Fitness Center
518,Manhattan,East Village,40.72784677727029,-73.98222616506425,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,2166,10011,New York,NY,Gym / Fitness Center
519,Manhattan,East Village,40.72784677727029,-73.98222616506425,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,1420,10002,New York,NY,Gym
520,Manhattan,East Village,40.72784677727029,-73.98222616506425,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,2246,10001,New York,NY,Gym
521,Manhattan,East Village,40.72784677727029,-73.98222616506425,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",2526,10018,New York,NY,Gym
522,Manhattan,East Village,40.72784677727029,-73.98222616506425,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,188 DuPont St,2710,11222,Brooklyn,NY,Gym / Fitness Center
523,Manhattan,East Village,40.72784677727029,-73.98222616506425,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,2551,10018,New York,NY,Shoe Store
524,Manhattan,East Village,40.72784677727029,-73.98222616506425,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,1163,10003,New York,NY,Shoe Store
525,Manhattan,East Village,40.72784677727029,-73.98222616506425,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,1300,10003,New York,NY,New American Restaurant
526,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,True North Training,40.71687709749549,-73.96593519191094,70 River St,1266,11211,Brooklyn,NY,Gym
527,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,874,10009,New York,NY,Gym / Fitness Center
528,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,2157,10003,New York,NY,Gym / Fitness Center
529,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,989,10002,New York,NY,Gym
530,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,1689,11201,Brooklyn,NY,Gym
531,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Crossfit 212 NoHo,40.727048902963354,-73.99511692734373,666 Broadway,1580,10012,New York,NY,Gym
532,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit 212 TriBeCa,40.714537431170484,-74.00599852611592,281 Broadway,2149,10007,New York,NY,Gym
533,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit Virtuosity,40.719027924652224,-73.94800787522796,98 Bayard St,2777,11222,Brooklyn,NY,Gym
534,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Crossfit 212,40.71805284050912,-74.00475220100614,84 Franklin St,2013,10013,New York,NY,Gym / Fitness Center
535,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,WillyB Crossfit,40.707827833118586,-73.94877866580192,41 Meserole Street,2928,,Brooklyn,NY,Gym
536,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Crossfit Wall Street,40.70554386423745,-74.01213909064103,60 New St,2969,10004,New York,NY,Gym
537,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Just Train,40.70947002162219,-74.00983963357307,6 Maiden Ln,2613,10038,New York,NY,Gym
